S.NO.,NAME OF THE COLLEGE,NAME OF THE PROGRAM,UR,OBC,SC,ST,EWS,SIKH,PwBD
977,Rajdhani College,B.Sc (Hons.) Physics,11,5,8,5,7,0,4
978,Rajdhani College,B.Sc (Hons.) Mathematics,10,10,2,6,0,0,4
979,Rajdhani College,B.Sc (Prog.) Physical Science with Chemistry,7,6,1,4,6,0,2
980,Rajdhani College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,3,6,3,4,1,0,3
981,Rajdhani College,B.Sc (Prog.) Physical Science with Electronics,5,4,5,3,2,0,2
982,Rajdhani College,B.Sc (Prog.) Applied Physical Sciences with Industrial Chemistry,10,9,2,3,2,0,2
983,Rajdhani College,B.A Program (English + History),1,0,0,0,0,0,0
984,Rajdhani College,B.A Program (English + Linguistics),1,2,0,1,0,0,1
985,Rajdhani College,B.A Program (Hindi + History),0,0,0,0,0,0,0
986,Rajdhani College,B.A Program (Hindi + Political Science),1,0,0,0,2,0,0
987,Rajdhani College,B.A Program (Sanskrit + History),0,6,3,2,2,0,1
988,Rajdhani College,B.A Program (Sanskrit + Political Science),0,3,2,1,1,0,1
989,Rajdhani College,B.A Program (Economics + History),0,1,0,0,1,0,1
990,Rajdhani College,B.A Program (Economics + Mathematics),0,5,1,2,1,0,1
991,Rajdhani College,B.A Program (Economics + Political Science),1,0,0,0,0,0,1
992,Rajdhani College,B.A Program (History + Political Science),0,0,0,0,1,0,0
993,Rajdhani College,B.A Program (Linguistics + Political Science),0,0,0,1,0,0,1
994,Ram Lal Anand College,B.A. (Hons.) English,2,0,0,0,1,0,4
995,Ram Lal Anand College,B.A. (Hons.) Hindi,1,21,12,6,8,0,4
996,Ram Lal Anand College,B.A. (Hons.) Hindi Patrakarita,0,2,0,2,0,0,1
997,Ram Lal Anand College,B.A. (Hons.) History,2,1,0,0,0,0,3
998,Ram Lal Anand College,B.A. (Hons.) Political Science,1,3,0,0,0,0,4
999,Ram Lal Anand College,B.Com,3,0,0,1,0,0,5
1000,Ram Lal Anand College,B.Com (Hons.),0,1,0,0,0,0,3
1001,Ram Lal Anand College,B.Sc (Hons.) Computer Science,1,0,0,0,0,0,2
1002,Ram Lal Anand College,B.Sc (Hons.) Geology,1,0,1,1,0,0,2
1003,Ram Lal Anand College,B.Sc (Hons.) Microbiology,1,0,0,0,1,0,0
1004,Ram Lal Anand College,B.Sc (Hons.) Statistics,1,0,0,1,0,0,2
1005,Ram Lal Anand College,B.Sc (Hons.) Mathematics,5,3,2,4,3,0,3
1006,Ram Lal Anand College,Bachelor of Management Studies (BMS),4,0,0,3,0,0,3
1007,Ram Lal Anand College,B.A Program (Computer Applications + Economics),2,0,0,0,0,0,1
1008,Ram Lal Anand College,B.A Program (Economics + Mathematics),1,3,0,2,0,0,1
1009,Ram Lal Anand College,B.A Program (History + Political Science),0,0,0,0,0,0,3
1010,Ramanujan College,B.Com (Hons.),0,0,0,0,0,0,9
1011,Ramanujan College,B.Com,0,0,0,1,0,0,5
1012,Ramanujan College,B.A. (Hons.) English,3,1,0,0,2,0,3
1013,Ramanujan College,B.A. (Hons.) Hindi,1,15,8,5,7,0,3
1014,Ramanujan College,B.A. (Hons.) Political Science,3,1,0,0,0,0,2
1015,Ramanujan College,B.Sc (Hons.) Statistics,1,0,0,2,1,0,3
1016,Ramanujan College,B.Sc (Hons.) Mathematics,3,3,2,4,1,0,3
1017,Ramanujan College,B.Sc (Hons.) Computer Science,2,0,0,0,0,0,3
1018,Ramanujan College,B.A. (Hons.) Applied Psychology,1,0,0,1,0,0,0
1019,Ramanujan College,B.A. (Hons.) Philosophy,2,5,2,2,1,0,3
1020,Ramanujan College,B.A. (Hons.) Economics,3,1,0,3,0,0,3
1021,Ramanujan College,Bachelor of Management Studies (BMS),5,0,1,3,0,0,3
1022,Ramanujan College,"B.Voc. Banking, Financial Services and Insurance",0,2,0,0,1,0,2
1023,Ramanujan College,B.Voc Software Development,2,0,0,1,0,0,3
1024,Ramanujan College,B.A Program (Accounting and Finance + Economics),0,0,0,0,0,0,1
1025,Ramanujan College,B.A Program (Economics + Entrepreneurship and Small Business (ESB)),2,0,0,0,0,0,1
1026,Ramanujan College,B.A Program (History + Philosophy),1,0,0,0,0,0,1
1027,Ramanujan College,B.A Program (History + Political Science),0,0,0,0,0,0,0
1028,Ramanujan College,B.A Program (Philosophy + Political Science),0,0,0,0,0,0,1
1029,Ramanujan College,B.A Program (Political Science + Psychology),1,0,0,0,0,0,1
1030,Ramanujan College,B.A Program (Accounting and Finance + Mathematics),0,0,0,0,0,0,1
1031,Ramanujan College,B.Sc (Hons.) Environmental Sciences,0,0,0,2,1,0,2
1032,Ramanujan College,B.A Program (Economics + Psychology),1,0,0,0,0,0,1
1033,Ramanujan College,B.A Program (Hindi + History),0,0,0,0,0,0,1
1034,Ramanujan College,B.A Program (Hindi + Political Science),0,0,0,0,0,0,1
1035,Ramanujan College,B.A Program (Entrepreneurship and Small Business (ESB) + Mathematics),0,1,0,1,0,0,1
1036,Ramjas College,B.A. (Hons.) English,0,1,0,0,0,0,0
1037,Ramjas College,B.A. (Hons.) Hindi,0,0,0,1,3,0,0
1038,Ramjas College,B.A. (Hons.) Sanskrit,0,3,3,2,0,0,2
1039,Ramjas College,B.A. (Hons.) Economics,1,0,0,0,0,0,2
1040,Ramjas College,B.A. (Hons.) History,0,0,0,0,1,0,0
1041,Ramjas College,B.A. (Hons.) Political Science,0,0,0,0,0,0,1
1042,Ramjas College,B.Com,1,1,0,0,0,0,0
1043,Ramjas College,B.Com (Hons.),1,0,0,0,0,0,1
1044,Ramjas College,B.Sc (Prog.) Physical Science with Electronics,1,1,0,2,0,0,5
1045,Ramjas College,B.Sc (Prog.) Physical Science with Chemistry,1,1,0,12,1,0,7
1046,Ramjas College,B.Sc (Prog.) Life Science,0,1,1,2,0,0,5
1047,Ramjas College,B.Sc (Hons.) Physics,5,4,0,1,0,0,6
1048,Ramjas College,B.Sc (Hons.) Chemistry,1,0,0,0,0,0,6
1049,Ramjas College,B.Sc (Hons.) Mathematics,1,1,0,0,1,0,3
1050,Ramjas College,B.Sc (Hons.) Statistics,0,2,0,0,0,0,3
1051,Ramjas College,B.Sc (Hons.) Botany,1,1,0,2,0,0,3
1052,Ramjas College,B.Sc (Hons.) Zoology,3,0,1,0,0,0,0
1053,Unknown College,B.A Program (Sanskrit + Any one out of these (English/Hindi/History/Pol.,0,0,0,0,0,0,0
1054,Ramjas College,Science/Economics/Mathematics/Philosophy)),0,0,0,0,0,0,1
1055,Unknown College,B.A Program (Philosophy + Any one out of these (English/Hindi/History/Pol.,0,0,0,0,0,0,0
1056,Ramjas College,Science/Economics/Mathematics/Sanskrit)),1,0,0,0,0,0,0
1057,Unknown College,B.A Program (Any two discipline from these (English/Hindi/History/Pol.,0,0,0,0,0,0,0
1058,Ramjas College,Science/Economics/Mathematics)),1,1,0,0,1,0,0
1059,Satyawati College,B.Sc (Hons.) Mathematics,7,5,1,4,2,0,3
1060,Satyawati College,B.A. (Hons.) Economics,8,2,2,5,2,0,4
1061,Satyawati College,B.A. (Hons.) English,0,2,0,1,1,0,3
1062,Satyawati College,B.A. (Hons.) Hindi,0,11,7,4,6,0,3
1063,Satyawati College,B.A. (Hons.) History,1,3,0,1,7,0,4
1064,Satyawati College,B.A. (Hons.) Political Science,2,0,0,0,1,0,1
1065,Satyawati College,B.A. (Hons.) Sanskrit,9,13,8,4,6,0,3
1066,Satyawati College,B.A. (Hons.) Urdu,17,14,9,4,6,0,3
1067,Satyawati College,B.Com,6,0,0,9,1,0,9
1068,Satyawati College,B.Com (Hons.),2,2,1,6,0,0,8
1069,Satyawati College,B.A Program (Hindi + History),1,0,0,1,1,0,0
1070,Satyawati College,B.A Program (History + Political Science),0,1,0,0,0,0,0
1071,Satyawati College,B.A Program (Hindi + Political Science),0,0,0,2,0,0,0
1072,Satyawati College,B.A Program (English + History),1,0,0,0,2,0,0
1073,Satyawati College,B.A Program (English + Political Science),2,0,0,0,2,0,1
1074,Satyawati College,B.A Program (Economics + History),0,0,0,0,0,0,0
1075,Satyawati College,B.A Program (Economics + Political Science),1,1,0,0,0,0,0
1076,Satyawati College,B.A Program (Economics + Mathematics),0,1,0,2,2,0,0
1077,Satyawati College,B.A Program (Economics + OMSP),1,1,0,2,0,0,0
1078,Satyawati College,B.A Program (Mathematics + OMSP),7,3,3,2,1,0,1
1079,Satyawati College,B.A Program (Mathematics + Political Science),5,1,2,2,1,0,1
1080,Satyawati College,B.A Program (History + Mathematics),6,2,0,1,1,0,1
1081,Satyawati College,B.A Program (Sanskrit + Political Science),0,2,2,1,2,0,1
1082,Satyawati College,B.A Program (Sanskrit + History),2,3,0,1,2,0,1
1083,Satyawati College,B.A Program (English + Economics),1,2,0,0,0,0,1
1084,Satyawati College (Evening),B.A. (Hons.) Economics,2,4,3,4,3,0,0
1085,Satyawati College (Evening),B.A. (Hons.) English,9,6,2,3,4,0,0
1086,Satyawati College (Evening),B.A. (Hons.) Hindi,11,16,8,4,5,0,0
1087,Satyawati College (Evening),B.A. (Hons.) History,4,2,0,0,3,0,0
1088,Satyawati College (Evening),B.A. (Hons.) Political Science,2,0,1,2,3,0,0
1089,Satyawati College (Evening),B.Com,5,1,0,18,0,0,0
1090,Satyawati College (Evening),B.Com (Hons.),1,0,0,12,0,0,0
1091,Satyawati College (Evening),B.A Program (English + Economics),0,0,1,0,0,0,0
1092,Satyawati College (Evening),B.A Program (English + History),2,1,1,0,0,0,0
1093,Satyawati College (Evening),B.A Program (English + Political Science),2,0,0,0,0,0,0
1094,Satyawati College (Evening),B.A Program (Hindi + Buddhist Studies),4,3,2,1,1,0,0
1095,Satyawati College (Evening),B.A Program (Hindi + Political Science),1,0,0,1,1,0,0
1096,Satyawati College (Evening),B.A Program (Accounting and Finance + Economics),2,4,0,1,1,0,0
1097,Satyawati College (Evening),B.A Program (Buddhist Studies + Political Science),5,5,0,1,1,0,0
1098,Satyawati College (Evening),B.A Program (Economics + Mathematics),5,4,2,2,3,0,0
1099,Satyawati College (Evening),B.A Program (Economics + OMSP),8,6,1,3,1,0,0
1100,Satyawati College (Evening),B.A Program (Economics + Political Science),3,3,1,2,1,0,0
1101,Satyawati College (Evening),B.A Program (History + Mathematics),0,3,0,1,1,0,0
1102,Satyawati College (Evening),B.A Program (Political Science + Mathematics),3,1,2,1,1,0,0
1103,Satyawati College (Evening),B.A Program (Economics + History),8,5,0,3,6,0,0
1104,Satyawati College (Evening),B.A Program (Hindi + History),1,0,1,1,0,0,0
1105,Satyawati College (Evening),B.A Program (Buddhist Studies + Economics),2,0,0,1,1,0,0
1106,Satyawati College (Evening),B.A Program (History + Political Science),4,4,2,0,5,0,0
1107,Shaheed Bhagat Singh College,B.Com (Hons.),4,3,2,0,1,0,18
1108,Shaheed Bhagat Singh College,B.Com,2,3,2,1,1,0,6
1109,Shaheed Bhagat Singh College,B.A. (Hons.) Economics,1,2,0,1,0,0,3
1110,Shaheed Bhagat Singh College,B.A. (Hons.) History,2,1,0,0,0,0,3
1111,Shaheed Bhagat Singh College,B.A. (Hons.) Political Science,1,1,0,0,1,0,0
1112,Shaheed Bhagat Singh College,B.A. (Hons.) Geography,0,1,0,2,0,0,2
1113,Shaheed Bhagat Singh College,B.A. (Hons.) Hindi,1,10,4,4,5,0,3
1114,Shaheed Bhagat Singh College,B.A. (Hons.) English,2,4,1,0,1,0,1
1115,Shaheed Bhagat Singh College,B.Sc (Hons.) Mathematics,3,1,0,2,1,0,3
1116,Shaheed Bhagat Singh College,B.A Program (Economics + Mathematics),1,0,1,2,0,0,1
1117,Shaheed Bhagat Singh College,B.A Program (Geography + Political Science),0,0,0,0,0,0,0
1118,Shaheed Bhagat Singh College,B.A Program (History + Political Science),0,0,0,0,0,0,0
1119,Shaheed Bhagat Singh College,B.A Program (Hindi + Geography),0,0,0,0,0,0,1
1120,Shaheed Bhagat Singh College,B.A Program (English + History),0,0,0,1,1,0,0
1121,Shaheed Bhagat Singh College,B.A Program (English + Economics),0,0,1,1,0,0,1
1122,(Evening),B.A. (Hons.) Geography,1,0,0,1,0,0,4
1123,(Evening),B.A. (Hons.) Political Science,0,0,0,0,2,0,4
1124,(Evening),B.Com,8,0,0,27,0,0,22
1125,(Evening),B.Com (Hons.),2,2,1,0,0,0,4
1126,(Evening),B.A Program (English + Economics),1,0,1,0,0,0,1
1127,(Evening),B.A Program (Economics + Geography),0,4,1,0,1,0,1
1128,(Evening),B.A Program (Economics + History),1,0,0,0,1,0,1
1129,(Evening),B.A Program (Economics + Political Science),0,0,0,0,0,0,1
1130,(Evening),B.A Program (Geography + History),1,1,1,0,1,0,1
1131,(Evening),B.A Program (Geography + Political Science),2,0,0,0,0,0,2
1132,(Evening),B.A Program (History + Political Science),2,1,0,0,3,0,3
1133,Sciences for Women (W),B.Sc (Hons.) Electronics,7,4,2,3,1,0,2
1134,Sciences for Women (W),B.Sc (Hons.) Instrumentation,5,5,6,3,3,0,2
1135,Sciences for Women (W),B.Sc (Hons.) Food Technology,0,1,0,0,1,0,2
1136,Sciences for Women (W),B.Sc (Hons.) Computer Science,2,2,1,3,1,0,3
1137,Sciences for Women (W),B.Sc (Hons.) Biomedical Science,0,0,0,1,0,0,0
1138,Sciences for Women (W),B.Sc (Hons.) Physics,6,12,6,4,5,0,3
1139,Sciences for Women (W),B.Sc (Hons.) Mathematics,7,6,7,4,0,0,3
1140,Sciences for Women (W),B.Sc (Hons.) Chemistry,3,8,0,3,4,0,2
1141,Sciences for Women (W),B.A. (Hons.) Psychology,2,1,0,0,0,0,3
1142,Sciences for Women (W),B.Sc (Hons.) Statistics,0,5,3,3,0,0,3
1143,Sciences for Women (W),B.Sc (Hons.) Microbiology,2,0,1,1,0,0,1
1144,Sciences for Women (W),Bachelor of Business Administration (Financial Investment Analysis) (BBA(FIA)),0,1,0,2,0,0,2
1145,Sciences for Women (W),Bachelor of Management Studies (BMS),2,1,0,4,1,0,3
1146,Sciences for Women (W),B.Sc (Hons.) Bio-Chemistry,2,4,0,1,2,0,2
1147,Studies,B.Sc (Hons.) Computer Science,2,0,0,1,0,0,3
1148,Studies,Bachelor of Management Studies (BMS),0,1,0,0,0,0,0
1149,Studies,Bachelor of Business Administration (Financial Investment Analysis) (BBA(FIA)),1,0,0,0,0,0,0
1150,Shivaji College,B.A. (Hons.) Economics,0,0,0,4,0,0,3
1151,Shivaji College,B.A. (Hons.) English,2,1,0,1,1,0,3
1152,Shivaji College,B.A. (Hons.) Geography,0,0,0,0,0,0,2
1153,Shivaji College,B.A. (Hons.) Hindi,0,13,8,4,6,0,3
1154,Shivaji College,B.A. (Hons.) History,0,0,0,0,0,0,3
1155,Shivaji College,B.A. (Hons.) Political Science,2,0,0,0,0,0,2
1156,Shivaji College,B.A. (Hons.) Sanskrit,11,14,9,4,6,0,3
1157,Shivaji College,B.Com,0,0,0,2,0,0,5
1158,Shivaji College,B.Com (Hons.),0,1,0,4,0,0,5
1159,Shivaji College,B.Sc (Prog.) Life Science,6,4,3,1,4,0,6
1160,Shivaji College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,5,3,3,6,2,0,4
1161,Shivaji College,B.Sc (Prog.) Physical Science with Chemistry,3,4,4,3,4,0,2
1162,Shivaji College,B.Sc (Hons.) Bio-Chemistry,1,0,0,0,0,0,2
1163,Shivaji College,B.Sc (Hons.) Botany,4,4,1,1,1,0,2
1164,Shivaji College,B.Sc (Hons.) Chemistry,2,0,0,3,1,0,2
1165,Shivaji College,B.Sc (Hons.) Mathematics,6,9,2,9,8,0,6
1166,Shivaji College,B.Sc (Hons.) Physics,5,6,6,5,2,0,4
1167,Shivaji College,B.Sc (Hons.) Zoology,3,0,0,1,1,0,2
1168,Shivaji College,B.A. (Hons.) Business Economics,3,0,0,6,1,0,4
1169,Shivaji College,B.A Program (History + Political Science),0,0,0,0,0,0,1
1170,Shivaji College,B.A Program (English + Sociology),1,0,1,0,0,0,0
1171,Shivaji College,B.A Program (Geography + History),0,0,0,0,0,0,1
1172,Shivaji College,B.A Program (Hindi + History),0,1,0,1,1,0,1
1173,Shivaji College,B.A Program (Geography + Political Science),0,0,0,0,0,0,1
1174,Shivaji College,B.A Program (Hindi + Political Science),0,1,0,1,1,0,1
1175,Shivaji College,B.A Program (Economics + Political Science),0,0,0,0,0,0,1
1176,Shivaji College,B.A Program (Hindi + Geography),0,0,0,1,2,0,1
1177,Shivaji College,B.A Program (Economics + Geography),1,0,0,0,0,0,1
1178,Shivaji College,B.A Program (English + Economics),2,0,0,1,0,0,1
1179,Shri Ram College of Commerce,B.Com (Hons.),0,0,0,0,0,0,1
1180,Shri Ram College of Commerce,B.A. (Hons.) Economics,0,0,0,0,0,0,0
1181,Shyam Lal College,B.A. (Hons.) Economics,9,8,6,8,4,0,6
1182,Shyam Lal College,B.A. (Hons.) English,6,7,1,4,6,0,5
1183,Shyam Lal College,B.A. (Hons.) Hindi,4,16,7,4,6,0,3
1184,Shyam Lal College,B.A. (Hons.) History,1,1,0,2,4,0,3
1185,Shyam Lal College,B.A. (Hons.) Political Science,5,1,0,0,0,0,1
1186,Shyam Lal College,B.Com,16,6,0,17,0,0,13
1187,Shyam Lal College,B.Com (Hons.),10,4,0,11,2,0,11
1188,Shyam Lal College,B.Sc (Prog.) Physical Science with Electronics,17,13,9,5,7,0,3
1189,Shyam Lal College,B.Sc (Prog.) Physical Science with Chemistry,31,28,18,11,15,0,8
1190,Shyam Lal College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,7,7,1,5,4,0,3
1191,Shyam Lal College,B.Sc (Hons.) Chemistry,4,5,2,2,0,0,2
1192,Shyam Lal College,B.Sc (Hons.) Mathematics,14,5,1,3,0,0,2
1193,Shyam Lal College,B.A Program (Economics + OMSP),4,0,1,2,0,0,1
1194,Shyam Lal College,B.A Program (English + Economics),1,3,1,0,2,0,1
1195,Shyam Lal College,B.A Program (English + Political Science),1,1,0,0,0,0,0
1196,Shyam Lal College,B.A Program (Economics + Political Science),5,1,1,0,1,0,2
1197,Shyam Lal College,B.A Program (History + Political Science),4,0,0,0,4,0,3
1198,Shyam Lal College,B.A Program (Hindi + History),1,0,0,1,1,0,0
1199,Shyam Lal College (Evening),B.Com,14,15,4,17,8,0,12
1200,Shyam Lal College (Evening),B.Com (Hons.),1,1,0,6,0,0,4
1201,Shyam Lal College (Evening),B.A. (Hons.) Economics,15,9,5,4,4,0,3
1202,Shyam Lal College (Evening),B.A. (Hons.) Hindi,12,16,8,4,6,0,3
1203,Shyam Lal College (Evening),B.A. (Hons.) Political Science,4,2,0,0,3,0,3
1204,Shyam Lal College (Evening),B.A Program (English + Economics),4,1,1,1,0,0,1
1205,Shyam Lal College (Evening),B.A Program (History + Political Science),5,6,0,3,4,0,2
1206,Shyam Lal College (Evening),B.A Program (Computer Applications + Mathematics),4,3,2,1,0,0,1
1207,Shyam Lal College (Evening),B.A Program (Economics + Mathematics),4,2,3,1,0,0,1
1208,Shyam Lal College (Evening),B.A Program (History + Mathematics),4,1,0,1,1,0,1
1209,Shyam Lal College (Evening),B.A Program (English + Computer Applications),1,1,1,1,2,0,1
1210,Shyam Lal College (Evening),B.A Program (English + History),2,1,3,1,1,0,1
1211,Shyam Lal College (Evening),B.A Program (Hindi + Computer Applications),3,3,2,1,2,0,1
1212,Shyam Lal College (Evening),B.A Program (Hindi + Economics),4,5,0,1,1,0,1
1213,Shyam Lal College (Evening),B.A Program (Hindi + History),2,0,1,2,1,0,1
1214,Shyam Lal College (Evening),B.A Program (Computer Applications + Political Science),6,0,2,0,1,0,1
1215,Shyam Lal College (Evening),B.A Program (Economics + Political Science),5,3,0,1,2,0,1
1216,For Women (W),B.A. (Hons.) Applied Psychology,0,2,0,0,0,0,2
1217,For Women (W),B.A. (Hons.) Economics,4,7,6,9,10,0,3
1218,For Women (W),B.A. (Hons.) English,0,2,0,3,1,0,2
1219,For Women (W),B.A. (Hons.) Hindi,5,13,7,4,5,0,3
1220,For Women (W),B.A. (Hons.) History,6,2,0,4,2,0,3
1221,For Women (W),B.A. (Hons.) Geography,0,3,1,1,0,0,3
1222,For Women (W),B.Sc (Hons.) Mathematics,6,3,5,4,1,0,3
1223,For Women (W),B.A. (Hons.) Philosophy,8,7,2,4,4,0,3
1224,For Women (W),B.A. (Hons.) Political Science,2,2,0,3,6,0,6
1225,For Women (W),B.A. (Hons.) Sanskrit,13,13,7,4,5,0,3
1226,For Women (W),B.Com (Hons.),1,1,0,6,0,0,6
1227,For Women (W),B.Com,3,11,0,11,3,0,7
1228,For Women (W),B.Sc (Hons.) Computer Science,1,1,0,4,2,0,4
1229,For Women (W),Bachelor of Elementary Education (B.El.Ed.),0,0,0,1,0,0,2
1230,For Women (W),B.A Program (Hindi + Geography),1,2,0,0,1,0,0
1231,For Women (W),B.A Program (Hindi + History),0,1,0,1,1,0,1
1232,For Women (W),B.A Program (Hindi + Philosophy),1,1,0,1,1,0,0
1233,For Women (W),B.A Program (Hindi + Political Science),0,1,0,2,2,0,1
1234,For Women (W),B.A Program (Sanskrit + History),2,2,1,1,1,0,0
1235,For Women (W),B.A Program (Sanskrit + Music),3,2,1,1,1,0,0
1236,For Women (W),B.A Program (Sanskrit + Political Science),1,4,2,1,1,0,1
1237,For Women (W),B.A Program (Computer Applications + Economics),3,2,2,2,2,0,1
1238,For Women (W),B.A Program (Computer Applications + Geography),1,2,2,1,0,0,0
1239,For Women (W),B.A Program (Computer Applications + Mathematics),1,1,1,1,1,0,0
1240,For Women (W),B.A Program (Economics + Food Technology),3,2,0,2,0,0,1
1241,For Women (W),B.A Program (Economics + Geography),0,2,1,1,1,0,0
1242,For Women (W),B.A Program (Economics + History),0,0,0,1,0,0,0
1243,For Women (W),B.A Program (Economics + Mathematics),3,3,4,2,1,0,1
1244,For Women (W),B.A Program (Economics + Philosophy),0,2,0,1,0,0,1
1245,For Women (W),B.A Program (Economics + Political Science),2,0,0,0,2,0,1
1246,For Women (W),B.A Program (Economics + Sociology),3,1,0,2,2,0,1
1247,For Women (W),B.A Program (Food Technology (FT) + History),4,1,0,2,1,0,1
1248,For Women (W),B.A Program (Geography + History),1,0,0,1,0,0,0
1249,For Women (W),B.A Program (Geography + Mathematics),1,0,1,1,1,0,0
1250,For Women (W),B.A Program (Geography + Political Science),1,1,0,0,0,0,0
1251,For Women (W),B.A Program (History + Music),2,2,1,1,2,0,1
1252,For Women (W),B.A Program (History + Philosophy),0,1,0,1,1,0,0
1253,For Women (W),B.A Program (History + Political Science),0,1,0,0,0,0,2
1254,For Women (W),B.A Program (History + Sociology),1,0,1,0,0,0,1
1255,For Women (W),B.A Program (Human Development and Family Empowerment (HDFE) + Political Science),0,2,1,2,4,0,3
1256,For Women (W),B.A Program (Human Development and Family Empowerment (HDFE) + Sociology),3,1,0,1,0,0,0
1257,For Women (W),B.A Program (Music + Political Science),0,4,2,1,2,0,1
1258,For Women (W),B.A Program (Philosophy + Political Science),3,0,1,0,1,0,1
1259,For Women (W),B.A Program (Sanskrit + Philosophy),1,2,1,1,1,0,0
1260,For Women (W),B.A Program (Hindi + Sociology),0,0,0,1,1,0,0
1261,Sri Aurobindo College (Day),B.A. (Hons.) English,2,0,0,1,2,0,3
1262,Sri Aurobindo College (Day),B.A. (Hons.) Hindi,0,16,8,4,6,0,3
1263,Sri Aurobindo College (Day),B.A. (Hons.) Political Science,1,1,0,0,0,0,3
1264,Sri Aurobindo College (Day),B.Com,9,0,0,17,0,0,17
1265,Sri Aurobindo College (Day),B.Com (Hons.),1,0,0,1,0,0,4
1266,Sri Aurobindo College (Day),B.Sc (Prog.) Life Science,1,4,2,2,4,0,3
1267,Sri Aurobindo College (Day),B.Sc (Hons.) Electronics,6,2,2,3,0,0,2
1268,Sri Aurobindo College (Day),B.Sc (Prog.) Physical Science with Chemistry,15,10,15,9,11,0,6
1269,Sri Aurobindo College (Day),B.A Program (Sanskrit + Economics),1,2,2,1,0,0,1
1270,Sri Aurobindo College (Day),B.A Program (Sanskrit + History),0,0,2,1,1,0,1
1271,Sri Aurobindo College (Day),B.A Program (Sanskrit + Political Science),0,3,1,1,1,0,1
1272,Sri Aurobindo College (Day),B.A Program (Commerce + Economics),3,0,0,5,0,0,4
1273,Sri Aurobindo College (Day),B.A Program (Economics + History),2,3,0,0,2,0,2
1274,Sri Aurobindo College (Day),B.A Program (Economics + Political Science),0,0,0,1,0,0,4
1275,Sri Aurobindo College (Day),B.A Program (History + Political Science),3,0,0,0,7,0,6
1276,Sri Aurobindo College (Evening),B.A. (Hons.) English,8,4,0,2,1,0,2
1277,Sri Aurobindo College (Evening),B.A. (Hons.) Economics,6,3,0,4,0,0,2
1278,Sri Aurobindo College (Evening),B.Com,5,0,0,22,0,0,11
1279,Sri Aurobindo College (Evening),B.Com (Hons.),1,0,0,7,0,0,4
1280,Sri Aurobindo College (Evening),B.A. (Hons.) Hindi,7,15,9,4,6,0,2
1281,Sri Aurobindo College (Evening),B.A. (Hons.) Applied Psychology,2,2,0,0,6,0,2
1282,Sri Aurobindo College (Evening),B.A Program (English + History),3,1,0,1,2,0,0
1283,Sri Aurobindo College (Evening),B.A Program (Economics + Political Science),0,1,0,1,3,0,0
1284,Sri Aurobindo College (Evening),B.A Program (Economics + History),0,0,0,0,2,0,0
1285,Sri Aurobindo College (Evening),B.A Program (Economics + Music),0,0,1,0,1,0,0
1286,Sri Aurobindo College (Evening),B.A Program (English + Political Science),3,6,0,0,1,0,0
1287,Sri Aurobindo College (Evening),B.A Program (English + Sanskrit),2,2,0,1,1,0,0
1288,Sri Aurobindo College (Evening),B.A Program (Hindi + History),5,0,1,1,0,0,0
1289,Sri Aurobindo College (Evening),B.A Program (Hindi + Political Science),0,0,0,0,0,0,0
1290,Sri Aurobindo College (Evening),B.A Program (Hindi + Music),1,1,1,1,1,0,0
1291,Sri Aurobindo College (Evening),B.A Program (Hindi + Sanskrit),2,1,1,1,1,0,0
1292,Sri Aurobindo College (Evening),B.A Program (Hindi + Physical Education),0,2,0,1,1,0,0
1293,Sri Aurobindo College (Evening),B.A Program (History + Political Science),4,2,0,4,3,0,0
1294,Sri Aurobindo College (Evening),B.A Program (History + Physical Education),0,0,0,0,1,0,0
1295,Sri Aurobindo College (Evening),B.A Program (History + Music),1,0,0,1,1,0,0
1296,Sri Aurobindo College (Evening),B.A Program (English + Music),1,0,0,1,1,0,0
1297,Sri Aurobindo College (Evening),B.A Program (English + Physical Education),0,0,0,0,1,0,0
1298,Sri Aurobindo College (Evening),B.A Program (Economics + Sanskrit),0,2,0,1,0,0,0
1299,Sri Aurobindo College (Evening),B.A Program (Economics + Physical Education),1,0,0,0,0,0,0
1300,Sri Aurobindo College (Evening),B.A Program (History + Sanskrit),3,1,0,1,1,0,0
1301,Commerce,B.Com (Hons.),3,0,0,0,0,0,0
1302,Commerce,B.Com,2,0,0,0,0,0,1
1303,Commerce,B.A. (Hons.) Economics,1,0,0,0,0,0,4
1304,Commerce,B.Sc (Hons.) Computer Science,1,0,0,0,0,0,2
1305,Commerce,B.A. (Hons.) Business Economics,0,0,0,0,0,0,1
1306,Commerce,Bachelor of Management Studies (BMS),1,0,0,0,0,0,0
1307,Commerce,B.A. (Hons.) Punjabi,0,0,0,0,0,12,2
1308,Sri Guru Nanak Dev Khalsa College,B.Com (Hons.),4,0,0,0,0,0,4
1309,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) English,1,0,0,0,0,1,1
1310,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Hindi,1,0,0,0,0,15,2
1311,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) Punjabi,13,0,0,0,0,14,2
1312,Sri Guru Nanak Dev Khalsa College,B.A. (Hons.) History,1,0,0,0,0,4,0
